6.229899081107439507e-01 8.959269975931642982e-01 3.013093253167042351e-01
6.461578767434011938e-01 8.958908199715805987e-01 3.004179277979815432e-01
5.094788262826965841e-01 9.038115331472560410e-01 3.008296097509255418e-01
5.392452517815827795e-01 9.024209832877271298e-01 3.008684185721260396e-01
5.465070870502547473e-01 9.022764322346713550e-01 3.008214714318849792e-01
5.532143895312662263e-01 9.023113622236442755e-01 3.005288947274583622e-01
5.601149113465289098e-01 9.024519691049520675e-01 3.003439022553489046e-01
5.667130764280441380e-01 9.025450906702762177e-01 3.007802613236762457e-01
5.728743484447540446e-01 9.026865348791471844e-01 3.012584766467446551e-01
5.798966607775132287e-01 9.028849951184596545e-01 3.013703643522271935e-01
5.873510117187110691e-01 9.031435399097202943e-01 3.012414987373560615e-01
5.947984317700415469e-01 9.031695196383067170e-01 3.012394731817588656e-01
6.095126747909674902e-01 9.025436632713297325e-01 3.015804568437467914e-01
6.163683557269720170e-01 9.024964486120906626e-01 3.013345576825133265e-01
6.229655235797588730e-01 9.027561034405038320e-01 3.011536946130906611e-01
6.463010812356825285e-01 9.031892946551571821e-01 3.007217502037328183e-01
5.391078721281890029e-01 9.098180284735427614e-01 3.011089311096445953e-01
5.463290067844243092e-01 9.096002173259434276e-01 3.010537453765445570e-01
5.533590497424691890e-01 9.094717157864561363e-01 3.007469108991699391e-01
5.601450003323128479e-01 9.094726522827952797e-01 3.003887201342097524e-01
5.667508124419869953e-01 9.094636127499505784e-01 3.007940638005456857e-01
5.731922727185012612e-01 9.096983580508919420e-01 3.011408562684132484e-01
5.801527064904757891e-01 9.100667102383914742e-01 3.011661735723996647e-01
5.874783075007078414e-01 9.102218488748482494e-01 3.010060222675333130e-01
5.946851770158733119e-01 9.101939876168166910e-01 3.009000814141676861e-01
6.017228378543927336e-01 9.100152246421447932e-01 3.011319568101214483e-01
6.090692902945407106e-01 9.095937848229830314e-01 3.015246090381632493e-01
6.165266076941527951e-01 9.093024127752082908e-01 3.012298399504431679e-01
5.460954070135406457e-01 9.172726745060930664e-01 3.012327104292965574e-01
5.530862347809946122e-01 9.168870920518635836e-01 3.009130395157363358e-01
5.601628066101007608e-01 9.167310926214482514e-01 3.005414837627295443e-01
5.668577404496161209e-01 9.168033101141789265e-01 3.007062915673310854e-01
5.735273457332261682e-01 9.170094184075611166e-01 3.009322435631332504e-01
5.803779789283931567e-01 9.171935217505662319e-01 3.011230502273352094e-01
5.875097103828047507e-01 9.172928270374441917e-01 3.010962746902294818e-01
5.944218002080245977e-01 9.170671357584001537e-01 3.009835719172532231e-01
6.014683074216341518e-01 9.166565412443180572e-01 3.010541081527679519e-01
6.087241425109929382e-01 9.164871149478596157e-01 3.010744106271486253e-01
6.386901383838985424e-01 9.170653569863276289e-01 3.009352579995530630e-01
5.381727155778481819e-01 9.254444634855940599e-01 3.010141133086059462e-01
5.669632649548710379e-01 9.240995168370885748e-01 3.009033651256358688e-01
5.736392720462333283e-01 9.241427246672651030e-01 3.009939598495417479e-01
6.086939005926174096e-01 9.235997623186444905e-01 3.007202717485432664e-01
6.388450105184914074e-01 9.244173521439431607e-01 3.005677814092266864e-01
5.526658941895293831e-01 9.324702369502657628e-01 3.012749631423581875e-01
6.312993672452954508e-01 9.318017955365719418e-01 3.004224642727933992e-01
5.594383378668615903e-01 9.397171831896301564e-01 3.009888412073083996e-01
5.661959045123581280e-01 9.394808124132270066e-01 3.008450516672178110e-01
6.012365418013994045e-01 9.390897450615728337e-01 3.004759986854431131e-01
6.087753695177446911e-01 9.390294517659502072e-01 3.003714333549640236e-01
6.165378592052013218e-01 9.391802868118095393e-01 3.003613997890562382e-01
6.240858829932104390e-01 9.392856096768693597e-01 3.003612444614958688e-01
5.803685518083313566e-01 9.465103687512402830e-01 3.003486225400868181e-01
5.874101453898796787e-01 9.464996421719182873e-01 3.003647804015594502e-01
5.954258356458199675e-01 8.242202029936134267e-01 3.065701037224516923e-01
5.881583200609000750e-01 8.316810766393676335e-01 3.062585688376048276e-01
5.957886624313957213e-01 8.320065083747755219e-01 3.066587499263402905e-01
6.029820514440675794e-01 8.321600004576368281e-01 3.070463108231936689e-01
6.099499069373023330e-01 8.318814024978697930e-01 3.071389708954394004e-01
5.884926619373290757e-01 8.394387090035664301e-01 3.063916772892505413e-01
5.958967006540634159e-01 8.396011985059965710e-01 3.066677309137783025e-01
6.027672872641642865e-01 8.393918467038785636e-01 3.070515906855296184e-01
6.094933732828038409e-01 8.389843798297318411e-01 3.072401128401132109e-01
6.163626070370228360e-01 8.385937811301429345e-01 3.071438919522212485e-01
5.810706223526849179e-01 8.464854905056254930e-01 3.063515615444705187e-01
5.885395835858410196e-01 8.465930290833119098e-01 3.068365791118968788e-01
5.957968981584561563e-01 8.463317111617739696e-01 3.070518463719832947e-01
6.023879997236315509e-01 8.460965822505180922e-01 3.071448910062486437e-01
6.091120873873344665e-01 8.456661116792305588e-01 3.072534424383521201e-01
6.161821148177197838e-01 8.455699195442970550e-01 3.073012858292449856e-01
6.233170715411276985e-01 8.453923469640045596e-01 3.070878066797760320e-01
5.526633692328396519e-01 8.538110349629052243e-01 3.064766403712606557e-01
5.601625110563587251e-01 8.538901765296770252e-01 3.063860232963327990e-01
5.670205629794893287e-01 8.538175235548930431e-01 3.062930816952958435e-01
5.738991965323175792e-01 8.536573917920836641e-01 3.063740564630452190e-01
6.020988963437398089e-01 8.528900669652067501e-01 3.073131339158161612e-01
6.088655686403958711e-01 8.527481507001992700e-01 3.073312539816033251e-01
6.161319026228900819e-01 8.525356761141159589e-01 3.073318463320746097e-01
6.232326537275933998e-01 8.525066788674043883e-01 3.070943430133939445e-01
5.462665714892261937e-01 8.607313062367367706e-01 3.065978513821049356e-01
5.809029935731740979e-01 8.605657979666947455e-01 3.075178337340975232e-01
5.880931796209127871e-01 8.601691742754780101e-01 3.077756632168806572e-01
6.018803891097812553e-01 8.599656096485797097e-01 3.078820442333192742e-01
6.234076013537737104e-01 8.598541992317303428e-01 3.073050316182136532e-01
5.090107008323929705e-01 8.667175297095615072e-01 3.079915046804426737e-01
5.396278189488689092e-01 8.673459639401196464e-01 3.069100526851766264e-01
5.532150927569812193e-01 8.680885227950777550e-01 3.071637432435109227e-01
5.598905392018469485e-01 8.683145560884533154e-01 3.072264097802478444e-01
5.666049091964658890e-01 8.680934636284205475e-01 3.073518541015024530e-01
5.737740177568574351e-01 8.678154034618593693e-01 3.075898068013597775e-01
5.878266660379870556e-01 8.674798868644578720e-01 3.081974587742428717e-01
5.951121508490663237e-01 8.671031005276790271e-01 3.084240383260985485e-01
6.019559038309426624e-01 8.669650695714045119e-01 3.084557252850523290e-01
6.089632092392177620e-01 8.671913860517546091e-01 3.082688303255013418e-01
6.158863167032588848e-01 8.673031261778536560e-01 3.079975203698254727e-01
5.093185174336317678e-01 8.742125190645150257e-01 3.082100775993763531e-01
5.469764884816141759e-01 8.747771514064652809e-01 3.072261537244861396e-01
5.536369907966950388e-01 8.750625698200847902e-01 3.076026553491590931e-01
5.599171561779772155e-01 8.752507271742103745e-01 3.074926266635512051e-01
5.662323769265047435e-01 8.750641550165918492e-01 3.074783800014209145e-01
5.735157597515821992e-01 8.746905302383963798e-01 3.079063456865431814e-01
5.875442097516557771e-01 8.743050098829444616e-01 3.087486038726786619e-01
5.948786583866088051e-01 8.741568157918050419e-01 3.087288549900754075e-01
6.020064913773063298e-01 8.741894430966555829e-01 3.085891974180486885e-01
6.091201273537645289e-01 8.741935962140968686e-01 3.084693308257387412e-01
6.160026630535133663e-01 8.743392818231140451e-01 3.083425838473434766e-01
6.231957281557221062e-01 8.743108430849314550e-01 3.081406539589755522e-01
5.322623710722124146e-01 8.822115357660604840e-01 3.074718822989527256e-01
5.397686174655641489e-01 8.821452987307687454e-01 3.071852714429010867e-01
5.470633026739396554e-01 8.821188250517081331e-01 3.075335979630806071e-01
5.536845540237311791e-01 8.820428588574003026e-01 3.078467925315152010e-01
5.598036673175221800e-01 8.817853876303765048e-01 3.077022860464422860e-01
5.660291832268861123e-01 8.816831744130602111e-01 3.076773323420229911e-01
5.731545769391694911e-01 8.814997733370621980e-01 3.079947139275365231e-01
5.804406608191328143e-01 8.813108481718273657e-01 3.081801532655846776e-01
5.874260029734933442e-01 8.812841364107332209e-01 3.086693605319208999e-01
6.020991791679910499e-01 8.814048623432736429e-01 3.086883037835939092e-01
6.092083619111576809e-01 8.815789299990310912e-01 3.085504985611119966e-01
6.161102348747101720e-01 8.817385952404530602e-01 3.084220846190263154e-01
6.230620106006425907e-01 8.817286918508110416e-01 3.083712342132399198e-01
6.301317448806880162e-01 8.815790819286583035e-01 3.080108718674729462e-01
5.322390990723000481e-01 8.893580404118580640e-01 3.078384904072281048e-01
5.396574922435262156e-01 8.891868939534159910e-01 3.076515351146378863e-01
5.469676163532007918e-01 8.889540061508620639e-01 3.077895922030943754e-01
5.534085037600448009e-01 8.886619577962405758e-01 3.078894416880187390e-01
5.596637071278907083e-01 8.885315297039751981e-01 3.079324929240684905e-01
5.661658506041579164e-01 8.887713876783704947e-01 3.079632761675287211e-01
5.730740824234198394e-01 8.890842501598005265e-01 3.081618650757979028e-01
5.802405761562184905e-01 8.888403334129876265e-01 3.082220330330249780e-01
5.873876995265913115e-01 8.886311978866908712e-01 3.085470640044659651e-01
5.948947115280653897e-01 8.885687645611135554e-01 3.086880491377648195e-01
6.162102270773609503e-01 8.887335573471435435e-01 3.082717134997354225e-01
6.229578372244422013e-01 8.887240895734456192e-01 3.082905615578283576e-01
6.300426423122190700e-01 8.886751479683199229e-01 3.082730057077472385e-01
6.458465204753482958e-01 8.887539627244972484e-01 3.077740299808659485e-01
5.319624543003412809e-01 8.964639211236231642e-01 3.083497497398272613e-01
5.393459858604131574e-01 8.960720173059425475e-01 3.081427896267435740e-01
5.465025322829951682e-01 8.956314267234365412e-01 3.078588349936223767e-01
5.532195722667089255e-01 8.952807177549878537e-01 3.078398998863468572e-01
5.598961357984660880e-01 8.953826523628961587e-01 3.078844458424572217e-01
5.667519659669670862e-01 8.958894851718521846e-01 3.079546253860431237e-01
5.731499091187453043e-01 8.962725776657818333e-01 3.082472300334735404e-01
5.798452984380553232e-01 8.961466392774484202e-01 3.083215233813388356e-01
5.873265080877995148e-01 8.959263443705887120e-01 3.085714332633567869e-01
5.948441754370616952e-01 8.959042996175906604e-01 3.086929499354035822e-01
6.022302077068343307e-01 8.959309008335326618e-01 3.084727609429296358e-01
6.094194800453947014e-01 8.958541803036506046e-01 3.082298263790014259e-01
6.162099610882805223e-01 8.957892702420976461e-01 3.080788879581060624e-01
6.229018368117381632e-01 8.957492092762514568e-01 3.080172264503140966e-01
6.458866535067464554e-01 8.963116076951243016e-01 3.082548037238018179e-01
5.389650306770179533e-01 9.028001069339520734e-01 3.085918587723134321e-01
5.463142267830545240e-01 9.026374976450537435e-01 3.081795846471844236e-01
5.530718582870037814e-01 9.026075442275145466e-01 3.081602555299407520e-01
5.601872837913440817e-01 9.025798849298769522e-01 3.081960058931714763e-01
5.670425522164478371e-01 9.028056706443482460e-01 3.081770662399610505e-01
5.732829122270464151e-01 9.027946451347869106e-01 3.084021125783302231e-01
5.798414583461726224e-01 9.030441786454436182e-01 3.086456727195440730e-01
5.871389320626244634e-01 9.030155703312511273e-01 3.085449708786353051e-01
5.948432744428399088e-01 9.028708377782881378e-01 3.085290688719475316e-01
6.021642238725941620e-01 9.027376188342660646e-01 3.084673536472119504e-01
6.094255662141883079e-01 9.027439184887572354e-01 3.082479474691130483e-01
6.162036574679015111e-01 9.027609842514711103e-01 3.082229482058336245e-01
6.229485283645710414e-01 9.028429870878345032e-01 3.082213848057331340e-01
6.461703784336779721e-01 9.033891187983250637e-01 3.085747545641711054e-01
5.461859888815631114e-01 9.099351405443690810e-01 3.086444964766653087e-01
5.528790356619500690e-01 9.095770847462333331e-01 3.083093783425517320e-01
